id,DataID,ClassName,datatype,uniqueid,name,latitude,longitude
49376,46589,School,SCH,SCH46589,GPS CHAK 291 GB II,30.85913607,72.54641684
49377,46590,School,SCH,SCH46590,GGES CHAK 153 GB,30.97692538,72.55234321
49378,46591,School,SCH,SCH46591,GGES CHAK 294 JB,30.98761813,72.56784296
49379,46592,School,SCH,SCH46592,GGES CHAK 319 JB,31.039837,72.54683375
49380,46593,School,SCH,SCH46593,GGES CHAK 322 JB,30.98711601,72.51577157
49381,46594,School,SCH,SCH46594,GGES CHAK 519 GB,30.99094577,72.61729566
49382,46595,School,SCH,SCH46595,GGPS CHAK 292 JB,31.00910824,72.59842568
49383,46596,School,SCH,SCH46596,GGPS CHAK 293 JB,30.98167562,72.60257031
49384,46597,School,SCH,SCH46597,GGPS CHAK 295 JB I DAVI DAS,31.00082995,72.56108075
49385,46598,School,SCH,SCH46598,GGPS CHAK 323 JB QAIM PUR,31.01178257,72.52447551
49386,46599,School,SCH,SCH46599,GMPS CHAK 323 JB CMS REHMAT ABAD,30.98007913,72.49854983
49387,46600,School,SCH,SCH46600,GGHS CHAK 151 GB,30.95173677,72.55207032
49388,46601,School,SCH,SCH46601,GGHS CHAK 182 GB,30.95762,72.65997115
49389,46602,School,SCH,SCH46602,GGHS CHAK 183 GB MIAN KOT,30.94949268,72.64418845
49390,46603,School,SCH,SCH46603,GGHS CHAK 184 GB,30.82922995,72.64431596
49391,46604,School,SCH,SCH46604,GGHS CHAK 189 GB,30.80852811,72.70359952
49392,46605,School,SCH,SCH46605,GGHS CHAK 247 GB,30.94507456,72.71669269
49393,46606,School,SCH,SCH46606,GGHS CHAK 250 GB,30.92145407,72.69799201
49394,46607,School,SCH,SCH46607,GGHS CHAK 251 GB,30.94047103,72.68015938
49395,46608,School,SCH,SCH46608,GGHS CHAK 254 GB SOONDH,30.88663057,72.66223986
49396,46609,School,SCH,SCH46609,GGHS CHAK 255 GB,30.92558574,72.62745074
49397,46610,School,SCH,SCH46610,GGHS CHAK 256 GB PHALOOR,30.89796699,72.63735969
49398,46611,School,SCH,SCH46611,GGHS CHAK 257 GB KOT BADAL KHAN,30.88209629,72.62844265
49399,46612,School,SCH,SCH46612,GGHS CHAK 258 GB NOOR MAHAL,30.86241236,72.64472241
49400,46613,School,SCH,SCH46613,GGHS CHAK 284 GB I,30.88820636,72.57275462
49401,46614,School,SCH,SCH46614,GGHS CHAK 287 JB,31.04156744,72.5766256
49402,46615,School,SCH,SCH46615,GGHS CHAK 289 JB,31.03247595,72.61877235
49403,46616,School,SCH,SCH46616,GGHS CHAK 290 GB,30.8596506,72.51787826
49404,46617,School,SCH,SCH46617,GGHS CHAK 293 GB SHERON,30.94864426,72.51662806
49405,46618,School,SCH,SCH46618,GGHS CHAK 294 GB I,30.91996372,72.4841398
49406,46619,School,SCH,SCH46619,GGHS CHAK 296 GB,30.93666226,72.46358884
49407,46620,School,SCH,SCH46620,GGHS CHAK 301 GB,30.93288378,72.40481879
49408,46621,School,SCH,SCH46621,GGHS CHAK 302 GB,30.92076827,72.40598559
49409,46622,School,SCH,SCH46622,GGHS CHAK 304 GB,30.8855778,72.36101568
49410,46623,School,SCH,SCH46623,GGHS CHAK 318 JB,31.03007115,72.55996898
49411,46624,School,SCH,SCH46624,GGHS CHAK 323 JB TRANDI,30.98689647,72.50521842
49412,46625,School,SCH,SCH46625,GGHS CHAK 324 JB,31.0139122,72.50413694
49413,46626,School,SCH,SCH46626,GGHS CHAK 331 JB ATHWAL,30.9634221,72.44672807
49414,46627,School,SCH,SCH46627,GGHS CHAK 335 GB NAO BANGAY,30.9066095,72.53975239
49415,46628,School,SCH,SCH46628,GGHS CHAK 336 GB SARABA,30.87522984,72.51131058
49416,46629,School,SCH,SCH46629,GGHS CHAK 339 GB II KHURD,30.83328545,72.46181846
49417,46630,School,SCH,SCH46630,GGHS CHAK 340 GB,30.85954428,72.45133638
49418,46631,School,SCH,SCH46631,GGHS CHAK 342 GB,30.82025301,72.42823362
49419,46632,School,SCH,SCH46632,GGHS CHAK 351 GB,30.91651501,72.51502372
49420,46633,School,SCH,SCH46633,GGHS CHAK 361 GB,30.90905892,72.58121071
49421,46634,School,SCH,SCH46634,GGHS CHAK 375 JB,31.07122334,72.53526141
49422,46635,School,SCH,SCH46635,GGHS CHAK 380 JB Tali,31.03875001,72.50859929
49423,46636,School,SCH,SCH46636,GGHS CHAK 386 JB,31.10834599,72.46114254
49424,46637,School,SCH,SCH46637,GGHS CHAK 388 JB,31.06288791,72.42781878
49425,46638,School,SCH,SCH46638,GGHS CHAK 392 JB GARH,31.00135416,72.44408567
49426,46639,School,SCH,SCH46639,GGHS CHAK 394 JB JAJA,30.97377822,72.39297833
49427,46640,School,SCH,SCH46640,GGHS CHAK 408 JB,30.88088232,72.28967411
49428,46641,School,SCH,SCH46641,GGHS CHAK 520 GB,30.98918159,72.64921635
49429,46642,School,SCH,SCH46642,GGHS CHAK 521 GB,30.96660637,72.63484584
49430,46643,School,SCH,SCH46643,GGHS JAFARIA HOUSING COLONY T.T.SINGH,30.96487859,72.48395563
49431,46644,School,SCH,SCH46644,GGHS LATIF AWAMI BASTI T.T.SINGH,30.96699893,72.47231126
49432,46645,School,SCH,SCH46645,GGHS NO.1 EID GAH ROAD TT SINGH,30.97323105,72.4770523
49433,46646,School,SCH,SCH46646,GGHS NO.2 TOBA TEK SINGH,30.97456813,72.48326004
49434,46647,School,SCH,SCH46647,GGHS NO.3 GOBIND PURA,30.97302207,72.48826758
49435,46648,School,SCH,SCH46648,GGHSS CHAK 148 GB,30.95977656,72.59752943
49436,46649,School,SCH,SCH46649,GGHSS CHAK 252 GB,30.92595049,72.66620281
49437,46650,School,SCH,SCH46650,GGHSS CHAK 316 GB,30.85662372,72.34405849
49438,46651,School,SCH,SCH46651,GGHSS CHAK 343 GB,30.84744941,72.4211145
49439,46652,School,SCH,SCH46652,GGHSS CHAK 379 JB KALOIA,31.06333315,72.49651015
49440,46653,School,SCH,SCH46653,GGHSS RAJANA,30.8559823,72.55250931
49441,46654,School,SCH,SCH46654,GHS 151 GB TAMIR-E-MILLAT ISLAH NAGAR,30.96507311,72.55660772
49442,46655,School,SCH,SCH46655,GHS 250 GB MAURUSI PUR,30.92648227,72.68658384
49443,46656,School,SCH,SCH46656,GHS CHAK 148 GB,30.95038678,72.59751745
49444,46657,School,SCH,SCH46657,GHS CHAK 184 GB,30.82976103,72.64575899
49445,46658,School,SCH,SCH46658,GHS CHAK 188 GB,30.78342602,72.68733749
49446,46659,School,SCH,SCH46659,GHS CHAK 254 GB SOUNDH,30.88740706,72.66316116
49447,46660,School,SCH,SCH46660,GHS CHAK 256 GB,30.91021427,72.63228434
49448,46661,School,SCH,SCH46661,GHS CHAK 264 GB,30.81600647,72.57493507
49449,46662,School,SCH,SCH46662,GHS CHAK 269 GB,30.7802447,72.60319846
49450,46663,School,SCH,SCH46663,GHS CHAK 288 GB,30.82169092,72.48317286
49451,46664,School,SCH,SCH46664,GHS CHAK 289 JB MODEL,31.03434384,72.61752069
49452,46665,School,SCH,SCH46665,GHS CHAK 293 GB,30.94985402,72.51625988
49453,46666,School,SCH,SCH46666,GHS CHAK 301 GB,30.93838588,72.40466962
49454,46667,School,SCH,SCH46667,GHS CHAK 316 GB,30.87033969,72.35872316
49455,46668,School,SCH,SCH46668,GHS CHAK 336 GB SARABHA,30.87394394,72.51180551
49456,46669,School,SCH,SCH46669,GHS CHAK 343 GB,30.84988205,72.41946576
49457,46670,School,SCH,SCH46670,GHS CHAK 346 GB,30.89749063,72.41581519
49458,46671,School,SCH,SCH46671,GHS CHAK 350 GB,30.89593407,72.48393404
49459,46672,School,SCH,SCH46672,GHS CHAK 361 GB,30.91048558,72.58010352
49460,46673,School,SCH,SCH46673,GHS CHAK 375 JB,31.07529069,72.53930131
49461,46674,School,SCH,SCH46674,GHS CHAK 387 JB BARA ALAHAR,31.08328983,72.45289261
49462,46675,School,SCH,SCH46675,GHS CHAK 391 JB,31.01243936,72.44015657
49463,46676,School,SCH,SCH46676,GHS CHAK 394 JB JAJA,30.97539119,72.40552457
49464,46677,School,SCH,SCH46677,GHS CHAK 408 JB SUBHANIA,30.8765924,72.28688478
49465,46678,School,SCH,SCH46678,GHS CHAK 519 GB,30.99182052,72.61707153
49466,46679,School,SCH,SCH46679,GHS CHAK 521 GB,30.97112417,72.63445616
49467,46680,School,SCH,SCH46680,GHS ISLAMIA SEC. TTSINGH,30.97302285,72.47630769
49468,46681,School,SCH,SCH46681,GHS MODEL EID GAH ROAD T.T.SINGH,30.97358644,72.4781692
49469,46682,School,SCH,SCH46682,GHS MODEL JHANG ROAD TTSINGH,30.97610804,72.47993983
49470,46683,School,SCH,SCH46683,GHS MUSLIM JANI WALA,31.03787899,72.57085562
49471,46684,School,SCH,SCH46684,GHSS CHAK 379 JB,31.06556915,72.49001284
49472,46685,School,SCH,SCH46685,GHSS RAJANA,30.85728775,72.5462975
49473,46686,School,SCH,SCH46686,GGCMES CHAK NO.288 JB,31.04419827,72.59916365
49474,46687,School,SCH,SCH46687,GGES CHAK 286 JB,31.05838716,72.60228574
49475,46688,School,SCH,SCH46688,GGES CHAK 320 JB,31.02470294,72.52444153
49476,46689,School,SCH,SCH46689,GGES CHAK 321 JB SIAO WAL,31.01387858,72.54488111
49477,46690,School,SCH,SCH46690,GGPS CHAK 284 JB-I,31.06802058,72.61245326
49478,46691,School,SCH,SCH46691,GGPS CHAK 291 JB GUMTALA,31.01795441,72.57818146
49479,46692,School,SCH,SCH46692,GMPS CHAK 284 JB II,31.08079867,72.6099773
49480,46693,School,SCH,SCH46693,GMPS CHAK 290 JB,31.02459133,72.59068787
49481,46694,School,SCH,SCH46694,GMPS CHAK 302 JB,31.09482349,72.62142941
49482,46695,School,SCH,SCH46695,GMPS CHAK 317 JB,31.09644734,72.53343643
49483,46696,School,SCH,SCH46696,GGES CHAK 191 GB,30.85688733,72.66958706
49484,46697,School,SCH,SCH46697,GGES CHAK 536 GB I SOUTH,30.85949813,72.60691186
49485,46698,School,SCH,SCH46698,GGPS 258 GB AZAFI ABADI,30.86553545,72.66071598
49486,46699,School,SCH,SCH46699,GGPS CHAK 184 GB NEW ABADI,30.82562506,72.64236331
49487,46700,School,SCH,SCH46700,GGPS CHAK 257 GB,30.89036969,72.61572123
49488,46701,School,SCH,SCH46701,GGPS CHAK 260 GB,30.85284693,72.62058876
49489,46702,School,SCH,SCH46702,GGPS CHAK 261 GB I,30.84222257,72.6041311
49490,46703,School,SCH,SCH46703,GMPS CHAK 185 GB,30.81371955,72.64097954
49491,46704,School,SCH,SCH46704,GMPS CHAK 536 GB II,30.87926067,72.59063968
49492,46705,School,SCH,SCH46705,GES CHAK 191 GB,30.85806326,72.6716378
49493,46706,School,SCH,SCH46706,GES CHAK 257 GB I,30.88145561,72.62895022
49494,46707,School,SCH,SCH46707,GES CHAK 260 GB,30.85318256,72.62116488
49495,46708,School,SCH,SCH46708,GES CHAK 261 GB,30.84305406,72.60733366
49496,46709,School,SCH,SCH46709,GPS CHAK 184 GB,30.82461119,72.64321625
49497,46710,School,SCH,SCH46710,GPS CHAK 257 GB II,30.89039664,72.61566476
49498,46711,School,SCH,SCH46711,GPS CHAK 259 GB,30.8401306,72.63107545
49499,46712,School,SCH,SCH46712,GPS CHAK 260 GB,30.88383255,72.59909496
49500,46713,School,SCH,SCH46713,GPS CHAK 360 GB,30.8950299,72.58684158
49501,46714,School,SCH,SCH46714,GPS CHAK 536 GB,30.86892819,72.60435986
49502,46715,School,SCH,SCH46715,GPS CHAK 536 GB SOUTH,30.85285485,72.60268807
49503,46716,School,SCH,SCH46716,GGCMPS CHAK 394 JB,30.96712768,72.4036628
49504,46717,School,SCH,SCH46717,GGES CHAK 330 JB,30.98056555,72.46823967
49505,46718,School,SCH,SCH46718,GGES IMTIAZ MODEL T.T.SINGH,30.97530305,72.4800843
49506,46719,School,SCH,SCH46719,GGES NO.5 GAW SHALA T.T.SINGH,30.96955363,72.46875533
49507,46720,School,SCH,SCH46720,GGPS CHAK 327 JB JAVED COLONY,30.98670244,72.49444322
49508,46721,School,SCH,SCH46721,GGPS CHAK 328 JB,30.9711349,72.50202477
49509,46722,School,SCH,SCH46722,GGPS FAIZ COLONY T.T.SINGH,30.96843123,72.48783052
49510,46723,School,SCH,SCH46723,GGPS NO. 2 JADEED T.T.SINGH,30.97005665,72.47754693
49511,46724,School,SCH,SCH46724,GGPS NO.6 RAJA PARK T.T.SINGH,30.97444834,72.48690457
49512,46725,School,SCH,SCH46725,GGPS NO.7 CHAK 327 JB,30.98104836,72.483495
49513,46726,School,SCH,SCH46726,GES BUKHSHI PARK T.T.SINGH,30.96937849,72.46911776
49514,46727,School,SCH,SCH46727,GES HOUSING COLONY T.T.SINGH,30.96577585,72.48106492
49515,46728,School,SCH,SCH46728,GES WARYAM ROAD TTS,30.96446157,72.46931791
49516,46729,School,SCH,SCH46729,GPS AWAMI BASTI-II SHUJAH COLONY T.T.SINGH,30.96919088,72.47200652
49517,46730,School,SCH,SCH46730,GPS CHAK 327 JB BHALIR,30.98642531,72.48379308
49518,46731,School,SCH,SCH46731,GPS CHAK 328 JB,30.97109012,72.50250047
49519,46732,School,SCH,SCH46732,GPS CHAK 330 JB,30.97921197,72.46813148
49520,46733,School,SCH,SCH46733,GPS NO.2 ISLAMPURA TT SINGH,30.97784405,72.48009646
49521,46734,School,SCH,SCH46734,GPS NO.3 MOHALLAH GOBIND PURA TTSINGH,30.97109712,72.48854336
49522,46735,School,SCH,SCH46735,GPS NO.4 AWAMI BASTI T.T.SINGH,30.96838886,72.47341316
49523,46736,School,SCH,SCH46736,GPS SADDIQE PARK TTS,30.97853263,72.49492557
49524,46737,School,SCH,SCH46737,GGCMPS CHAK 385 JB,31.08757496,72.48450994
49525,46738,School,SCH,SCH46738,GGES CHAK 382 JB,31.05223515,72.46977937
49526,46739,School,SCH,SCH46739,GGES CHAK 383 JB CHOTA ALHAR,31.03924132,72.45260139
49527,46740,School,SCH,SCH46740,GGES CHAK 397 JB,31.02682484,72.38033834
49528,46741,School,SCH,SCH46741,GGES CHAK 399 JB,30.99094033,72.39044487
49529,46742,School,SCH,SCH46742,GGPS CHAK 387 JB ALHAR,31.08321522,72.45040807
49530,46743,School,SCH,SCH46743,GMES CHAK 389 JB,31.0841872,72.42818593
49531,46744,School,SCH,SCH46744,GMPS CHAK 382 JB FEROZ,31.03721298,72.4639867
49532,46745,School,SCH,SCH46745,GMPS CHAK 384 JB EIS PIR,31.0676837,72.46397495
49533,46746,School,SCH,SCH46746,GMPS CHAK 469 JB,31.03717317,72.41122834
49534,46747,School,SCH,SCH46747,GMPS CHAK 477 JB I KASHMIRAN,31.0613098,72.39417966
49535,46748,School,SCH,SCH46748,GMPS CHAK 477 JB I- ALOWAL,31.05823696,72.40920961
49536,46749,School,SCH,SCH46749,GES CHAK 380 JB TALI,31.04079187,72.5108707
49537,46750,School,SCH,SCH46750,GES CHAK 381 JB,31.03608703,72.4851553
49538,46751,School,SCH,SCH46751,GES CHAK 383 JB CHOTA ALHAR,31.0413132,72.44656526
49539,46752,School,SCH,SCH46752,GES CHAK 386 JB,31.11146388,72.45388624
49540,46753,School,SCH,SCH46753,GES CHAK 388 JB II,31.06518388,72.42851615
49541,46754,School,SCH,SCH46754,GPS CHAK 324 JB I,31.01403817,72.50301712
49542,46755,School,SCH,SCH46755,GPS CHAK 325 JB,31.00934565,72.46509075
49543,46756,School,SCH,SCH46756,GPS CHAK 378 JB,31.08631763,72.50645445
49544,46757,School,SCH,SCH46757,GPS CHAK 379 JB,31.06641683,72.48872051
49545,46758,School,SCH,SCH46758,GPS CHAK 385 JB,31.08677293,72.48665688
49546,46759,School,SCH,SCH46759,GPS CHAK 388 JB I,31.06373338,72.43221847
49547,46760,School,SCH,SCH46760,GGCMPS CHAK 299 GB,30.94451729,72.43600964
49548,46761,School,SCH,SCH46761,GGES CHAK 298 GB,30.91616234,72.42631439
49549,46762,School,SCH,SCH46762,GGES CHAK 393 JB KHAN PUR,30.96717049,72.41274227
49550,46763,School,SCH,SCH46763,GGES ZIA COLONY TTS,30.9635668,72.46991271
49551,46764,School,SCH,SCH46764,GGPS CHAK 299 GB NAI ABADI,30.93502788,72.44109678
49552,46765,School,SCH,SCH46765,GGPS MADINA COLONY TTS,30.9622745,72.46568366
49553,46766,School,SCH,SCH46766,GMES CHAK 401 JB I,30.95709085,72.3420471
49554,46767,School,SCH,SCH46767,GMPS CHAK 390 JB BAJWARRA,31.02917898,72.431846
49555,46768,School,SCH,SCH46768,GMPS CHAK 396 JB I,31.0051775,72.39030004
49556,46769,School,SCH,SCH46769,GMPS CHAK 398 JB JAMANI,30.9990211,72.3611716
49557,46770,School,SCH,SCH46770,GMPS CHAK 400 JB DAM,30.96671462,72.36111224
49558,46771,School,SCH,SCH46771,GMPS CHAK 401 JB II,30.95398486,72.37173378
49559,46772,School,SCH,SCH46772,GGCMES CHAK NO. 201/EB (OLD),30.20075719,72.76923974
49560,46773,School,SCH,SCH46773,GGCMS 259/EB,30.1708321,72.7229759
49561,46774,School,SCH,SCH46774,GGES 203 EB NEW,30.17705211,72.74411165
49562,46775,School,SCH,SCH46775,GGES 499 EB,30.22197783,72.63865113
49563,46776,School,SCH,SCH46776,GGES 503 EB,30.20775066,72.66462841
49564,46777,School,SCH,SCH46777,GGES ARABIA ISLAMIA,30.16064063,72.66916671
49565,46778,School,SCH,SCH46778,GGES CHAK NO. 501/EB,30.20305216,72.6548034
49566,46779,School,SCH,SCH46779,GGPS 201/EB NEW,30.19247367,72.74775488
49567,46780,School,SCH,SCH46780,GGPS 203 EB OLD,30.18210948,72.75227487
49568,46781,School,SCH,SCH46781,GGPS 443/EB BANGLA NEHAR BUREWALA,30.1740557,72.70533269
49569,46782,School,SCH,SCH46782,GGPS 443/EB BASTI AWANA BUREWALA,30.15096319,72.71430585
49570,46783,School,SCH,SCH46783,GGPS 445/EB BASTI JOIYA,30.14278444,72.71279049
49571,46784,School,SCH,SCH46784,GGPS CHAK NO.433/EB(DERA),30.20461138,72.74476268
49572,46785,School,SCH,SCH46785,GGPS MUJAHID COLONY,30.15801904,72.70484827
49573,46786,School,SCH,SCH46786,GMPS 257 EB,30.16554415,72.75945246
49574,46787,School,SCH,SCH46787,GMPS CHAK NO. 433 EB (MAIN ABADI),30.19261843,72.72771369
49575,46788,School,SCH,SCH46788,GES CHAK NO.435 EB,30.17888569,72.69186025
49576,46789,School,SCH,SCH46789,GES CHAK NO.447/EB,30.131336,72.6909379
49577,46790,School,SCH,SCH46790,GMES ARABIA ISLAMIA BUREWALA,30.1532962,72.6608857
49578,46791,School,SCH,SCH46791,GPS AHYA ALOOM BUREWALA,30.16246498,72.69346476
49579,46792,School,SCH,SCH46792,GPS AZIZ ABAD,30.16441084,72.67406337
49580,46793,School,SCH,SCH46793,GPS CHAK NO.439/EB,30.16081923,72.70445248
49581,46794,School,SCH,SCH46794,GPS CHAK NO.441 EB,30.17232478,72.68934488
49582,46795,School,SCH,SCH46795,GPS CHAK NO.443 EB,30.17288984,72.70663635
49583,46796,School,SCH,SCH46796,GPS CHAK NO.445/EB,30.14672073,72.69596879
49584,46797,School,SCH,SCH46797,GPS MAZHERIA DARUL ALOOM M.NAGER MULTAN ROAD,30.15377651,72.66361755
49585,46798,School,SCH,SCH46798,GPS MC D-BLOCK,30.16033041,72.67868174
49586,46799,School,SCH,SCH46799,GPS MUHAMMADIA,30.16102731,72.68324554
49587,46800,School,SCH,SCH46800,GPS REHMATABAD,30.1737849,72.68407003
49588,46801,School,SCH,SCH46801,GGCMS 451/EB,30.13573408,72.65551686
49589,46802,School,SCH,SCH46802,GGES 435 EB,30.18025969,72.69050741
49590,46803,School,SCH,SCH46803,GGES 453 EB,30.1271206,72.63293673
49591,46804,School,SCH,SCH46804,GGES 519 EB,30.14822292,72.61630743
49592,46805,School,SCH,SCH46805,GGES CHAK NO. 523/ EB,30.17383554,72.58450596
49593,46806,School,SCH,SCH46806,GGES CHAK NO. 529/EB,30.14837801,72.57768989
49594,46807,School,SCH,SCH46807,GGES MARZI PURA,30.16022563,72.66131412
49595,46808,School,SCH,SCH46808,GGPS 435/EB BASTI DOGRAN WALI,30.18720107,72.67837037
49596,46809,School,SCH,SCH46809,GGPS 437/EB,30.16784136,72.67534896
49597,46810,School,SCH,SCH46810,GGPS 451/EB,30.13503808,72.64046382
49598,46811,School,SCH,SCH46811,GGPS 517/EB,30.16040936,72.64723207
49599,46812,School,SCH,SCH46812,GGPS 521 EB,30.14934002,72.60192129
49600,46813,School,SCH,SCH46813,GGPS 521 EB AHATA,30.15526868,72.59172801
49601,46814,School,SCH,SCH46814,GGPS CHAK NO. 435/EB BUREWALA,30.18816451,72.6976005
49602,46815,School,SCH,SCH46815,GGPS HOUSING SCHEME,30.15620638,72.6704923
49603,46816,School,SCH,SCH46816,GMPS IQBAL NAGAR MARZI PURA BUREWALA,30.14949779,72.65324228
49604,46817,School,SCH,SCH46817,GGCMS 507/EB,30.1920441,72.63394632
49605,46818,School,SCH,SCH46818,GGES 138 EB,30.2312925,72.61244794
49606,46819,School,SCH,SCH46819,GGES 140 EB,30.21810751,72.60923892
49607,46820,School,SCH,SCH46820,GGES 144 EB,30.2185986,72.57399253
49608,46821,School,SCH,SCH46821,GGES 158/EB,30.18456101,72.54088461
49609,46822,School,SCH,SCH46822,GGES 170/EB,30.18771529,72.51803219
49610,46823,School,SCH,SCH46823,GGES CHAK NO.146 EB,30.24835401,72.55783794
49611,46824,School,SCH,SCH46824,GGPS 146/EB,30.23925927,72.56131217
49612,46825,School,SCH,SCH46825,GGPS 148/EB,30.22454739,72.54814267
49613,46826,School,SCH,SCH46826,GGPS 150 EB NEW,30.23138702,72.51533926
49614,46827,School,SCH,SCH46827,GGPS 152/EB,30.20361285,72.52492864
49615,46828,School,SCH,SCH46828,GGPS 511 EB,30.18583558,72.58648079
49616,46829,School,SCH,SCH46829,GGPS CHAK NO 154/EB P.O. BUREWALA,30.20408442,72.53652411
49617,46830,School,SCH,SCH46830,GGPS DALLAN BANGLA,30.19607842,72.58979738
49618,46831,School,SCH,SCH46831,GGPS MC MARZI PURA,30.15301721,72.66137778
49619,46832,School,SCH,SCH46832,GMES 156 EB,30.19754088,72.57237823
49620,46833,School,SCH,SCH46833,GMPS 150/EB OLD,30.24023671,72.53304103
49621,46834,School,SCH,SCH46834,GES 170 EB,30.18724943,72.51773616
49622,46835,School,SCH,SCH46835,GES CHAK NO.120/EB,30.29557194,72.64396058
49623,46836,School,SCH,SCH46836,GES CHAK NO.122/EB,30.28116796,72.65663135
49624,46837,School,SCH,SCH46837,GES CHAK NO.146 EB,30.24837239,72.55977321
49625,46838,School,SCH,SCH46838,GPS 136 EB,30.23233145,72.63226406
49626,46839,School,SCH,SCH46839,GPS CHAK NO. 499/EB,30.2217857,72.63588611
49627,46840,School,SCH,SCH46840,GPS CHAK NO.116 EB,30.31529549,72.67719137
49628,46841,School,SCH,SCH46841,GPS CHAK NO.118 EB,30.2928902,72.65558748
49629,46842,School,SCH,SCH46842,GPS CHAK NO.124 EB,30.26791526,72.67519966
49630,46843,School,SCH,SCH46843,GPS CHAK NO.128 EB,30.26292772,72.65227397
49631,46844,School,SCH,SCH46844,GPS CHAK NO.140 EB,30.21970117,72.61260169
49632,46845,School,SCH,SCH46845,GPS CHAK NO.144 EB,30.21833979,72.56944151
49633,46846,School,SCH,SCH46846,GPS CHAK NO.148 EB,30.22357234,72.54874215
49634,46847,School,SCH,SCH46847,GPS CHAK NO.158 EB,30.18487802,72.54322073
49635,46848,School,SCH,SCH46848,GPS CHAK NO.501 EB,30.20623976,72.65531202
49636,46849,School,SCH,SCH46849,GES CHAK NO.138/EB,30.23187518,72.61619568
49637,46850,School,SCH,SCH46850,GES CHAK NO.497/EB,30.23218652,72.66365817
49638,46851,School,SCH,SCH46851,GES CHAK NO.509/EB,30.19909828,72.61234651
49639,46852,School,SCH,SCH46852,GES CHAK NO.521/EB,30.15663532,72.59186979
49640,46853,School,SCH,SCH46853,GPS 435/EB BASTI SHEIKHAN WALI,30.19973928,72.67407422
49641,46854,School,SCH,SCH46854,GPS CHAK NO 529/EB,30.14779014,72.57832151
49642,46855,School,SCH,SCH46855,GPS CHAK NO. 437 EB,30.18449316,72.66818339
49643,46856,School,SCH,SCH46856,GPS CHAK NO. 523 EB,30.17581194,72.58389421
49644,46857,School,SCH,SCH46857,GPS CHAK NO. 525/EB,30.15589404,72.5655453
49645,46858,School,SCH,SCH46858,GPS CHAK NO.503/EB,30.21175215,72.66710034
49646,46859,School,SCH,SCH46859,GPS CHAK NO.507/EB,30.19202955,72.63757168
49647,46860,School,SCH,SCH46860,GPS CHAK NO.511 EB,30.18365198,72.58910145
49648,46861,School,SCH,SCH46861,GPS CHAK NO.519/EB,30.15195356,72.61721262
49649,46862,School,SCH,SCH46862,GPS DOLLN BUNGLA,30.19857824,72.58999586
49650,46863,School,SCH,SCH46863,GGCMS 469 EB,30.08661872,72.67728059
49651,46864,School,SCH,SCH46864,GGCMS 485 EB,30.04980385,72.59922341
49652,46865,School,SCH,SCH46865,GGES 471 EB,30.09395063,72.65370369
49653,46866,School,SCH,SCH46866,GGES 487 EB,30.07215826,72.62398136
49654,46867,School,SCH,SCH46867,GGES 489 EB,30.06903258,72.64100947
49655,46868,School,SCH,SCH46868,GGES 491 EB,30.0535274,72.64808199
49656,46869,School,SCH,SCH46869,GGES CHAK NO. 473 EB,30.08873071,72.63430937
49657,46870,School,SCH,SCH46870,GGES CHAK NO.483/EB,30.07629633,72.5962615
49658,46871,School,SCH,SCH46871,GGPS 337 EB,30.04457525,72.712866
49659,46872,School,SCH,SCH46872,GGPS 42 KB,30.0141405,72.73632951
49660,46873,School,SCH,SCH46873,GGPS 46 KB,30.02311876,72.68131774
49661,46874,School,SCH,SCH46874,GGPS 465 EB,30.09454257,72.69303812
49662,46875,School,SCH,SCH46875,GGPS 48 KB,30.03067596,72.66697879
49663,46876,School,SCH,SCH46876,GGPS 487 EB BASTI CHANIN NAWAZ,30.05243012,72.63021358
49664,46877,School,SCH,SCH46877,GGPS 495 EB,30.07099392,72.67020124
49665,46878,School,SCH,SCH46878,GGPS 50 KB,30.02039806,72.6590071
49666,46879,School,SCH,SCH46879,GES 321 EB,30.07601398,72.74201787
49667,46880,School,SCH,SCH46880,GES CHAK NO.307/EB,30.08353881,72.79008781
49668,46881,School,SCH,SCH46881,GES CHAK NO.325/EB,30.1247384,72.72901923
49669,46882,School,SCH,SCH46882,GPS 301 EB,30.10754406,72.7938813
49670,46883,School,SCH,SCH46883,GPS 305 EB,30.09365789,72.7815507
49671,46884,School,SCH,SCH46884,GPS 309 EB,30.0592804,72.81495273
49672,46885,School,SCH,SCH46885,GPS 313 EB,30.04873395,72.78805554
49673,46886,School,SCH,SCH46886,GPS 319 EB,30.07908744,72.76241296
49674,46887,School,SCH,SCH46887,GPS 52 KB,29.9631457,72.677203
49675,46888,School,SCH,SCH46888,GPS CHAK NO.263 EB NO.2,30.13293278,72.7522856
49676,46889,School,SCH,SCH46889,GPS CHAK NO.263/EB NO.1,30.14725941,72.74186923
49677,46890,School,SCH,SCH46890,GPS CHAK NO.323 EB,30.10250069,72.74904603
49678,46891,School,SCH,SCH46891,GPS GAHI SHAH P/O FAROOQ ABAD,29.96280902,72.7283446
49679,46892,School,SCH,SCH46892,GPS KOT GHATTA NEW,30.00642302,72.67272158
49680,46893,School,SCH,SCH46893,GGCMS CHAK NO. 299/EB,30.12446716,72.79445512
49681,46894,School,SCH,SCH46894,GGES 281 EB,30.09854257,72.86441803
49682,46895,School,SCH,SCH46895,GGES 289/E.B,30.12431891,72.83312689
